INCIDENT_KEY,OCCUR_DATE,OCCUR_TIME,BORO,LOC_OF_OCCUR_DESC,PRECINCT,JURISDICTION_CODE,LOC_CLASSFCTN_DESC,LOCATION_DESC,STATISTICAL_MURDER_FLAG,PERP_AGE_GROUP,PERP_SEX,PERP_RACE,VIC_AGE_GROUP,VIC_SEX,VIC_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,New Georeferenced Column
274020435,09/06/2023,22:28:00,BROOKLYN,OUTSIDE,67,0,STREET,(null),Y,(null),(null),(null),25-44,M,BLACK,"1,000,660","176,218",40.650341,-73.94086,POINT (-73.94086 40.650341)
273194782,08/20/2023,21:14:00,BRONX,OUTSIDE,42,0,STREET,(null),N,(null),(null),(null),25-44,M,BLACK,"1,010,922","239,853",40.824977,-73.903626,POINT (-73.903626 40.824977)
267820025,05/06/2023,04:26:00,BROOKLYN,OUTSIDE,75,0,OTHER,(null),N,(null),(null),(null),25-44,M,BLACK,"1,012,067","183,393",40.670006,-73.899723,POINT (-73.899723 40.670006)
266610177,04/12/2023,17:15:00,MANHATTAN,OUTSIDE,26,0,OTHER,HOSPITAL,N,(null),(null),(null),18-24,M,BLACK,"994,937","232,358",40.804438,-73.961397,POINT (-73.961397 40.804438)
261964437,01/15/2023,17:13:00,BROOKLYN,INSIDE,67,0,DWELLING,(null),N,25-44,M,WHITE,65+,M,BLACK,"1,002,902","178,226",40.655847,-73.932776,POINT (-73.932776 40.655847)
272815861,08/12/2023,20:18:00,BRONX,OUTSIDE,46,0,STREET,(null),N,<18,M,BLACK HISPANIC,<18,M,BLACK,"1,010,368","250,580",40.854422,-73.905587,POINT (-73.905587 40.854422)
270711149,06/30/2023,21:45:00,BRONX,OUTSIDE,46,0,STREET,(null),N,(null),(null),(null),18-24,M,BLACK HISPANIC,"1,007,797","247,987",40.84731066409545,-73.91489079966637,POINT (-73.91489079966637 40.84731066409545)
263068067,02/05/2023,01:34:00,BROOKLYN,OUTSIDE,67,0,STREET,(null),N,(null),(null),(null),25-44,M,BLACK,"1,007,690","175,668",40.648814,-73.915526,POINT (-73.915526 40.648814)
271818282,07/24/2023,02:40:00,BRONX,INSIDE,46,0,COMMERCIAL,BAR/NIGHT CLUB,Y,18-24,M,BLACK HISPANIC,25-44,M,WHITE HISPANIC,"1,011,329","249,447",40.851308,-73.902116,POINT (-73.902116 40.851308)
261643073,01/09/2023,22:00:00,BROOKLYN,OUTSIDE,73,0,STREET,(null),Y,25-44,M,BLACK,45-64,M,BLACK,"1,010,862","178,621",40.656911,-73.904087,POINT (-73.904087 40.656911)
262334290,01/21/2023,22:23:00,BRONX,OUTSIDE,44,0,OTHER,MULTI DWELL - APT BUILD,N,(null),(null),(null),18-24,M,BLACK,"1,007,674","242,091",40.83113,-73.915354,POINT (-73.915354 40.83113)
274675144,09/19/2023,20:22:00,BRONX,OUTSIDE,46,0,STREET,(null),N,(null),(null),(null),18-24,M,BLACK HISPANIC,"1,011,755","250,279",,,
267821468,05/06/2023,03:56:00,QUEENS,OUTSIDE,114,0,STREET,(null),N,(null),(null),(null),18-24,M,BLACK,"1,005,591","213,772",40.753407,-73.922972,POINT (-73.922972 40.753407)
262334288,01/21/2023,21:17:00,BROOKLYN,OUTSIDE,63,0,STREET,(null),Y,18-24,M,BLACK,25-44,M,BLACK,"1,003,231","167,629",40.626762,-73.931618,POINT (-73.931618 40.626762)
270033866,06/18/2023,02:54:00,MANHATTAN,OUTSIDE,7,0,STREET,(null),N,18-24,M,BLACK,25-44,M,BLACK,"987,431","202,125",40.72146254,-73.98852418,POINT (-73.98852418 40.72146254)
267201244,04/24/2023,16:55:00,QUEENS,OUTSIDE,108,0,STREET,(null),N,18-24,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,"1,005,382","209,504",40.74169141,-73.92374075,POINT (-73.92374075 40.74169141)
270039472,06/18/2023,23:24:00,BRONX,OUTSIDE,45,0,PARKING LOT,(null),N,(null),(null),(null),45-64,M,BLACK,"1,030,238","257,200",40.872511,-73.833714,POINT (-73.833714 40.872511)
266049108,03/31/2023,03:45:00,BRONX,OUTSIDE,42,0,STREET,(null),N,(null),(null),(null),25-44,M,BLACK HISPANIC,"1,007,843","239,931",40.82519916,-73.91475287,POINT (-73.91475287 40.82519916)
272105041,07/30/2023,01:30:00,MANHATTAN,OUTSIDE,7,0,STREET,(null),N,<18,M,BLACK,18-24,M,BLACK,"1,026,692","251,697",40.857424,-73.846572,POINT (-73.846572 40.857424)
271465866,07/17/2023,23:48:00,MANHATTAN,OUTSIDE,14,0,STREET,(null),N,<18,M,BLACK,<18,M,BLACK,"985,764","213,806",,,
271171077,07/11/2023,17:47:00,BRONX,OUTSIDE,52,0,STREET,(null),N,18-24,M,WHITE HISPANIC,18-24,M,BLACK HISPANIC,"1,012,759","254,893",40.86625092849689,-73.8969265960367,POINT (-73.8969265960367 40.86625092849689)
269301982,06/03/2023,18:38:00,STATEN ISLAND,OUTSIDE,120,0,STREET,(null),N,18-24,M,BLACK,18-24,M,BLACK,"961,612","166,618",40.623977,-74.081548,POINT (-74.081548 40.623977)
271402827,07/15/2023,23:45:00,BRONX,OUTSIDE,42,0,STREET,GROCERY/BODEGA,N,(null),(null),(null),25-44,M,BLACK,"1,010,158","242,490",40.832218,-73.906377,POINT (-73.906377 40.832218)
265187031,03/15/2023,16:53:00,BROOKLYN,OUTSIDE,73,0,COMMERCIAL,GROCERY/BODEGA,Y,<18,M,BLACK HISPANIC,<18,M,BLACK,"1,007,301","184,134",40.672053,-73.916899,POINT (-73.916899 40.672053)
268251280,05/14/2023,21:10:00,BROOKLYN,OUTSIDE,75,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,(null),(null),(null),45-64,M,BLACK,"1,020,186","182,547",40.667653,-73.870458,POINT (-73.870458 40.667653)
269883580,06/15/2023,01:51:00,BROOKLYN,OUTSIDE,79,0,COMMERCIAL,BAR/NIGHT CLUB,N,45-64,M,BLACK,45-64,M,BLACK,"999,832","188,070",40.682874,-73.943818,POINT (-73.943818 40.682874)
266051443,04/01/2023,16:35:00,BROOKLYN,OUTSIDE,69,0,STREET,(null),N,(null),(null),(null),25-44,M,BLACK,"1,010,541","175,595",,,
266427560,04/08/2023,01:00:00,MANHATTAN,OUTSIDE,25,0,STREET,COMMERCIAL BLDG,Y,18-24,M,BLACK,18-24,M,BLACK,"1,001,577","234,452",40.81017536,-73.93740755,POINT (-73.93740755 40.81017536)
274873181,09/24/2023,09:58:00,QUEENS,OUTSIDE,103,0,STREET,(null),N,25-44,M,BLACK,18-24,M,BLACK,"1,037,929","194,682",40.700872,-73.806403,POINT (-73.806403 40.700872)
266427567,04/09/2023,08:11:00,QUEENS,OUTSIDE,114,0,OTHER,HOSPITAL,N,(null),(null),(null),25-44,M,WHITE HISPANIC,"996,700","217,647",40.76406,-73.955056,POINT (-73.955056 40.76406)
272458920,08/05/2023,07:54:00,BRONX,OUTSIDE,48,0,STREET,(null),N,(null),(null),(null),25-44,M,WHITE HISPANIC,"1,013,342","247,698",40.846502,-73.894847,POINT (-73.894847 40.846502)
273135998,08/19/2023,01:49:00,BRONX,OUTSIDE,41,0,STREET,(null),N,45-64,M,WHITE HISPANIC,18-24,M,WHITE,"1,011,153","235,311",40.812511,-73.902811,POINT (-73.902811 40.812511)
272420120,08/04/2023,16:35:00,BROOKLYN,OUTSIDE,76,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,18-24,M,WHITE HISPANIC,65+,M,WHITE HISPANIC,"982,704","185,232",40.675097,-74.005571,POINT (-74.005571 40.675097)
274804129,09/22/2023,02:00:00,BRONX,OUTSIDE,47,0,STREET,(null),N,25-44,M,BLACK,25-44,F,BLACK,"1,021,714","260,116",40.88055297805692,-73.86452091153858,POINT (-73.86452091153858 40.88055297805692)
269184589,06/01/2023,20:53:00,BROOKLYN,OUTSIDE,83,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,<18,M,BLACK,18-24,M,BLACK,"1,007,142","192,857",40.695995,-73.917445,POINT (-73.917445 40.695995)
270268154,06/22/2023,17:15:00,BRONX,OUTSIDE,44,0,STREET,GAS STATION,N,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,"1,005,658","246,153",40.842284,-73.922627,POINT (-73.922627 40.842284)
263290678,02/08/2023,14:02:00,BROOKLYN,OUTSIDE,90,0,STREET,(null),N,<18,M,BLACK,25-44,M,BLACK,"1,002,330","195,746",40.7039358,-73.93479149,POINT (-73.93479149 40.7039358)
266896910,04/18/2023,22:51:00,BRONX,OUTSIDE,47,0,STREET,PVT HOUSE,Y,45-64,M,BLACK,25-44,M,BLACK,"1,027,396","268,265",40.902896,-73.843921,POINT (-73.843921 40.902896)
274445543,09/14/2023,12:30:00,BRONX,OUTSIDE,40,0,STREET,(null),Y,18-24,M,BLACK,25-44,F,WHITE HISPANIC,"1,006,614","233,501",40.80755382044926,-73.91921496573,POINT (-73.91921496573 40.80755382044926)
262334289,01/21/2023,04:00:00,QUEENS,OUTSIDE,110,0,STREET,BAR/NIGHT CLUB,Y,(null),(null),(null),25-44,F,BLACK,"1,016,250","208,615",40.739221,-73.884524,POINT (-73.884524 40.739221)
262145575,01/18/2023,16:49:00,QUEENS,OUTSIDE,105,0,STREET,(null),N,<18,M,BLACK,<18,F,BLACK,"1,054,984","193,094",40.696395,-73.744911,POINT (-73.744911 40.696395)
264657996,03/06/2023,19:50:00,BROOKLYN,OUTSIDE,81,0,STREET,(null),N,25-44,M,BLACK,25-44,M,BLACK,"986,638","193,879",40.69883,-73.991388,POINT (-73.991388 40.69883)
263503175,02/10/2023,14:29:00,BRONX,OUTSIDE,48,0,STREET,FAST FOOD,N,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,"1,013,973","247,558",40.846117,-73.892569,POINT (-73.892569 40.846117)
267282250,04/26/2023,00:31:00,BROOKLYN,OUTSIDE,75,0,DWELLING,(null),Y,25-44,M,BLACK,25-44,M,BLACK,"1,012,193","182,071",40.666377,-73.899274,POINT (-73.899274 40.666377)
264775620,03/09/2023,01:40:00,BRONX,OUTSIDE,52,0,STREET,(null),N,25-44,M,BLACK HISPANIC,25-44,M,BLACK HISPANIC,"1,013,740","254,095",40.864058,-73.89338,POINT (-73.89338 40.864058)
270085084,06/19/2023,00:45:00,QUEENS,OUTSIDE,100,0,STREET,(null),N,(null),(null),(null),18-24,M,BLACK,"1,034,646","153,480",40.587801,-73.818552,POINT (-73.818552 40.587801)
272458923,08/06/2023,06:40:00,BRONX,OUTSIDE,45,0,STREET,(null),N,45-64,M,BLACK,45-64,M,BLACK,"1,035,369","247,046",40.844613,-73.815241,POINT (-73.815241 40.844613)
273837717,09/02/2023,02:37:00,BRONX,OUTSIDE,43,0,STREET,(null),Y,(null),(null),(null),25-44,M,BLACK HISPANIC,"1,017,925","239,845",40.824932,-73.878321,POINT (-73.878321 40.824932)
262270874,01/20/2023,22:25:00,MANHATTAN,INSIDE,5,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,25-44,M,BLACK,45-64,F,WHITE HISPANIC,"987,136","202,242",40.721784,-73.989585,POINT (-73.989585 40.721784)
265354390,03/19/2023,01:48:00,BRONX,OUTSIDE,48,0,STREET,BAR/NIGHT CLUB,Y,(null),(null),(null),18-24,M,WHITE HISPANIC,"1,015,448","250,935",40.855379,-73.88722,POINT (-73.88722 40.855379)
264600807,03/03/2023,00:23:00,MANHATTAN,OUTSIDE,9,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,25-44,M,WHITE HISPANIC,18-24,M,BLACK,"990,468","202,168",40.721581,-73.977567,POINT (-73.977567 40.721581)
266761945,04/15/2023,17:05:00,BROOKLYN,OUTSIDE,77,0,STREET,(null),N,25-44,M,BLACK,25-44,M,BLACK,"1,000,320","183,659",40.670764,-73.942068,POINT (-73.942068 40.670764)
262067875,01/17/2023,20:48:00,QUEENS,OUTSIDE,101,0,STREET,(null),N,(null),(null),(null),25-44,F,BLACK,"1,053,470","160,236",40.606219,-73.75071,POINT (-73.75071 40.606219)
265056548,03/13/2023,04:30:00,BRONX,OUTSIDE,43,0,STREET,(null),N,25-44,M,BLACK HISPANIC,25-44,M,WHITE HISPANIC,"1,017,346","241,610",40.829779,-73.880406,POINT (-73.880406 40.829779)
265187651,03/15/2023,16:48:00,BROOKLYN,INSIDE,67,0,COMMERCIAL,RESTAURANT/DINER,N,(null),(null),(null),25-44,M,BLACK,"1,007,072","176,611",40.651406,-73.917753,POINT (-73.917753 40.651406)
270823202,07/05/2023,01:25:00,BRONX,OUTSIDE,46,0,STREET,(null),N,(null),(null),(null),18-24,M,BLACK,"1,009,833","248,173",40.847815514765855,-73.90753109698773,POINT (-73.90753109698773 40.847815514765855)
263891839,02/19/2023,02:30:00,BROOKLYN,OUTSIDE,83,0,STREET,(null),N,(null),(null),(null),25-44,M,BLACK,"1,007,299","193,937",40.698961,-73.916873,POINT (-73.916873 40.698961)
272105043,07/29/2023,11:54:00,MANHATTAN,OUTSIDE,32,0,STREET,(null),N,(null),(null),(null),45-64,M,BLACK,"999,433","236,538",,,
273194205,08/20/2023,19:43:00,BRONX,OUTSIDE,47,0,STREET,(null),N,(null),(null),(null),45-64,F,BLACK,"1,022,260","260,278",40.880996,-73.862544,POINT (-73.862544 40.880996)
270489847,06/27/2023,20:15:00,QUEENS,OUTSIDE,103,0,STREET,(null),N,25-44,M,BLACK,25-44,M,BLACK,"1,039,221","192,292",40.694306,-73.801765,POINT (-73.801765 40.694306)
265354835,03/19/2023,23:48:00,BRONX,INSIDE,47,0,COMMERCIAL,GROCERY/BODEGA,N,25-44,M,WHITE HISPANIC,18-24,M,BLACK,"1,025,687","268,586",40.903785,-73.850098,POINT (-73.850098 40.903785)
272103284,07/30/2023,07:02:00,BROOKLYN,OUTSIDE,90,0,HOUSING,MULTI DWELL - PUBLIC HOUS,N,(null),(null),(null),25-44,M,WHITE HISPANIC,"999,800","198,552",40.711642418745626,-73.94390987213237,POINT (-73.94390987213237 40.711642418745626)
271408364,07/16/2023,19:40:00,BROOKLYN,OUTSIDE,77,0,STREET,(null),N,25-44,M,BLACK,25-44,M,BLACK,"995,237","184,835",40.67399927214184,-73.96039135791041,POINT (-73.96039135791041 40.67399927214184)
273176662,08/19/2023,23:40:00,BRONX,OUTSIDE,46,0,STREET,(null),N,(null),(null),(null),25-44,M,WHITE HISPANIC,"1,012,713","252,388",40.859376,-73.897103,POINT (-73.897103 40.859376)
274082236,09/07/2023,21:12:00,BRONX,OUTSIDE,46,0,STREET,(null),Y,(null),(null),(null),25-44,M,BLACK HISPANIC,"1,007,048","250,417",40.853983,-73.917587,POINT (-73.917587 40.853983)
273859057,09/03/2023,12:20:00,QUEENS,OUTSIDE,103,0,STREET,(null),N,25-44,M,BLACK,45-64,M,BLACK,"1,051,269","199,315",40.71349650316475,-73.758249944708,POINT (-73.758249944708 40.71349650316475)
271290435,07/13/2023,16:10:00,BROOKLYN,OUTSIDE,69,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,(null),(null),(null),25-44,M,BLACK,"1,015,441","169,530",40.631944,-73.887623,POINT (-73.887623 40.631944)
268973603,05/27/2023,21:15:00,QUEENS,INSIDE,113,0,DWELLING,MULTI DWELL - APT BUILD,N,25-44,M,BLACK,18-24,F,BLACK,"1,052,364","187,814",40.681921,-73.754415,POINT (-73.754415 40.681921)
264262260,02/26/2023,18:06:00,QUEENS,OUTSIDE,113,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,25-44,M,BLACK,25-44,F,BLACK,"1,044,258","189,029",40.685317,-73.78363,POINT (-73.78363 40.685317)
262015262,01/16/2023,15:54:00,BROOKLYN,OUTSIDE,84,0,STREET,(null),Y,25-44,M,BLACK,25-44,M,BLACK,"989,963","188,043",40.682811,-73.9794,POINT (-73.9794 40.682811)
264940966,03/10/2023,19:55:00,QUEENS,OUTSIDE,109,0,STREET,(null),N,25-44,M,BLACK,25-44,M,WHITE,"1,029,063","226,839",40.78918313,-73.83816748,POINT (-73.83816748 40.78918313)
268958473,05/28/2023,00:40:00,BROOKLYN,OUTSIDE,84,0,STREET,(null),N,(null),(null),(null),25-44,M,BLACK,"988,457","194,516",40.70057721,-73.98482752,POINT (-73.98482752 40.70057721)
264657997,03/06/2023,21:13:00,BRONX,OUTSIDE,47,0,STREET,MULTI DWELL - APT BUILD,N,25-44,M,BLACK,25-44,M,BLACK,"1,023,888","266,681",40.898562,-73.856618,POINT (-73.856618 40.898562)
270938691,07/06/2023,22:05:00,BRONX,OUTSIDE,42,0,STREET,(null),N,<18,M,BLACK,<18,M,BLACK,"1,012,473","242,681",40.83273354102851,-73.89801202474207,POINT (-73.89801202474207 40.83273354102851)
271171075,07/11/2023,21:12:00,BROOKLYN,OUTSIDE,73,0,STREET,(null),N,(null),(null),(null),45-64,M,BLACK,"1,006,463","181,820",40.665703,-73.919929,POINT (-73.919929 40.665703)
271171077,07/11/2023,17:47:00,BRONX,OUTSIDE,52,0,STREET,(null),N,<18,M,BLACK,25-44,M,BLACK HISPANIC,"1,012,759","254,893",40.86625092849689,-73.8969265960367,POINT (-73.8969265960367 40.86625092849689)
266659705,04/13/2023,19:36:00,BRONX,INSIDE,44,0,COMMERCIAL,COMMERCIAL BLDG,N,45-64,M,BLACK,45-64,M,BLACK,"1,008,896","241,995",40.830863,-73.910937,POINT (-73.910937 40.830863)
273520489,08/23/2023,22:41:00,BRONX,OUTSIDE,48,0,STREET,(null),N,(null),(null),(null),18-24,M,BLACK,"1,017,196","245,472",40.84038,-73.88093,POINT (-73.88093 40.84038)
262051188,01/17/2023,18:23:00,BRONX,OUTSIDE,49,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,18-24,M,BLACK,25-44,M,BLACK HISPANIC,"1,024,599","256,713",40.871202,-73.854105,POINT (-73.854105 40.871202)
271707737,07/21/2023,21:47:00,BRONX,OUTSIDE,42,0,STREET,(null),N,(null),(null),(null),25-44,M,BLACK,"1,009,787","241,618",40.82982408781768,-73.90772232109839,POINT (-73.90772232109839 40.82982408781768)
272166517,07/31/2023,17:27:00,BRONX,OUTSIDE,47,0,COMMERCIAL,(null),N,45-64,M,BLACK,45-64,M,BLACK,"1,020,997","257,117",40.872327,-73.867127,POINT (-73.867127 40.872327)
268199268,05/13/2023,02:20:00,QUEENS,OUTSIDE,114,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,18-24,M,BLACK,25-44,F,BLACK,"1,001,899","221,193",40.773785,-73.936279,POINT (-73.936279 40.773785)
270556572,06/29/2023,00:29:00,BRONX,OUTSIDE,47,0,STREET,(null),N,25-44,M,BLACK,25-44,M,WHITE HISPANIC,"1,022,013","259,442",40.878703,-73.86344,POINT (-73.86344 40.878703)
268492178,05/18/2023,16:05:00,BROOKLYN,INSIDE,73,2,HOUSING,MULTI DWELL - PUBLIC HOUS,Y,(null),(null),(null),45-64,M,BLACK,"1,007,054","189,166",40.685867,-73.917775,POINT (-73.917775 40.685867)
269731132,06/12/2023,13:40:00,BROOKLYN,OUTSIDE,73,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,(null),(null),(null),25-44,M,BLACK,"1,005,740","182,008",40.666223,-73.922536,POINT (-73.922536 40.666223)
272121089,07/30/2023,21:05:00,MANHATTAN,OUTSIDE,25,0,PLAYGROUND,(null),N,(null),(null),(null),<18,M,BLACK,"1,000,341","232,252",40.80414,-73.941877,POINT (-73.941877 40.80414)
270085087,06/19/2023,22:05:00,MANHATTAN,OUTSIDE,33,0,OTHER,(null),N,(null),(null),(null),25-44,F,BLACK,"1,001,891","245,600",,,
263692953,02/15/2023,06:00:00,QUEENS,OUTSIDE,110,0,DWELLING,PVT HOUSE,N,25-44,M,BLACK HISPANIC,25-44,M,WHITE HISPANIC,"1,025,013","212,350",40.749434,-73.852878,POINT (-73.852878 40.749434)
266157677,04/04/2023,14:05:00,BROOKLYN,OUTSIDE,75,0,PLAYGROUND,(null),N,(null),(null),(null),<18,M,BLACK,"1,015,384","179,678",40.659797,-73.887783,POINT (-73.887783 40.659797)
272144288,07/31/2023,01:42:00,QUEENS,OUTSIDE,101,0,STREET,(null),N,25-44,M,WHITE HISPANIC,25-44,M,BLACK HISPANIC,"1,053,936","157,130",40.597689,-73.749063,POINT (-73.749063 40.597689)
268199267,05/13/2023,00:36:00,BRONX,OUTSIDE,47,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,18-24,M,WHITE HISPANIC,18-24,M,BLACK,"1,027,323","261,474",40.884257,-73.844227,POINT (-73.844227 40.884257)
270656693,06/30/2023,19:00:00,BRONX,OUTSIDE,47,0,STREET,MULTI DWELL - APT BUILD,N,25-44,M,BLACK,<18,F,BLACK,"1,021,777","259,779",40.87963,-73.864294,POINT (-73.864294 40.87963)
265006011,03/11/2023,13:45:00,BROOKLYN,INSIDE,67,0,DWELLING,MULTI DWELL - APT BUILD,N,25-44,M,BLACK,25-44,F,BLACK,"1,002,297","175,828",40.649267,-73.934961,POINT (-73.934961 40.649267)
272817658,08/12/2023,23:48:00,MANHATTAN,OUTSIDE,32,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,(null),(null),(null),25-44,M,BLACK,"998,220","235,265",40.812415,-73.949529,POINT (-73.949529 40.812415)
272103283,07/29/2023,12:58:00,BRONX,OUTSIDE,48,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,(null),(null),(null),25-44,M,BLACK,"1,014,048","249,312",40.85093,-73.892288,POINT (-73.892288 40.85093)
263503175,02/10/2023,14:29:00,BRONX,OUTSIDE,48,0,STREET,FAST FOOD,N,45-64,M,WHITE HISPANIC,45-64,M,BLACK,"1,013,973","247,558",40.846117,-73.892569,POINT (-73.892569 40.846117)
274582286,09/16/2023,20:10:00,BROOKLYN,OUTSIDE,60,2,HOUSING,MULTI DWELL - APT BUILD,N,(null),(null),(null),18-24,M,BLACK,"987,685","148,617",40.57459461131273,-73.98763509614024,POINT (-73.98763509614024 40.57459461131273)
262679246,01/28/2023,05:46:00,BRONX,OUTSIDE,44,0,STREET,MULTI DWELL - APT BUILD,N,(null),(null),(null),<18,M,BLACK HISPANIC,"1,007,072","239,961",40.825285,-73.917538,POINT (-73.917538 40.825285)
268532277,05/19/2023,07:25:00,BROOKLYN,OUTSIDE,77,0,STREET,(null),N,65+,M,WHITE HISPANIC,25-44,M,BLACK HISPANIC,"997,317","184,842",40.674017,-73.952893,POINT (-73.952893 40.674017)
270543471,06/28/2023,15:55:00,MANHATTAN,OUTSIDE,32,2,HOUSING,MULTI DWELL - PUBLIC HOUS,Y,<18,M,BLACK HISPANIC,<18,M,BLACK,"1,001,767","241,659",40.829956,-73.936699,POINT (-73.936699 40.829956)
268067162,05/10/2023,18:51:00,BROOKLYN,OUTSIDE,67,0,STREET,(null),N,(null),(null),(null),<18,M,BLACK,"1,004,393","176,572",40.651303,-73.927405,POINT (-73.927405 40.651303)
264617752,03/03/2023,23:20:00,MANHATTAN,INSIDE,19,0,COMMERCIAL,GROCERY/BODEGA,Y,25-44,M,BLACK,65+,M,ASIAN / PACIFIC ISLANDER,"996,654","221,680",40.775129,-73.955214,POINT (-73.955214 40.775129)
270373347,06/24/2023,19:45:00,BRONX,OUTSIDE,45,0,STREET,(null),N,<18,M,BLACK,<18,M,BLACK HISPANIC,"1,026,992","245,049",40.83917467,-73.84553047,POINT (-73.84553047 40.83917467)
268619593,05/21/2023,03:18:00,BRONX,OUTSIDE,41,0,STREET,BAR/NIGHT CLUB,N,25-44,M,BLACK HISPANIC,25-44,M,WHITE HISPANIC,"1,011,153","235,311",40.812511,-73.902811,POINT (-73.902811 40.812511)
264206295,02/25/2023,00:55:00,BROOKLYN,INSIDE,75,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,(null),(null),(null),25-44,F,WHITE HISPANIC,"1,012,777","182,476",40.667487,-73.897168,POINT (-73.897168 40.667487)
271581476,07/19/2023,15:45:00,BROOKLYN,OUTSIDE,67,0,DWELLING,MULTI DWELL - APT BUILD,N,18-24,M,BLACK,<18,M,BLACK,"1,006,512","178,693",40.657121,-73.919762,POINT (-73.919762 40.657121)
266049109,04/01/2023,05:31:00,MANHATTAN,OUTSIDE,14,0,STREET,(null),N,45-64,M,BLACK,45-64,M,BLACK,"985,285","212,846",40.75089,-73.996262,POINT (-73.996262 40.75089)
272475929,08/06/2023,20:30:00,MANHATTAN,OUTSIDE,33,0,STREET,(null),Y,(null),(null),(null),25-44,M,WHITE HISPANIC,"1,002,321","247,330",40.84552029795545,-73.93468523101977,POINT (-73.93468523101977 40.84552029795545)
271818282,07/24/2023,02:40:00,BRONX,INSIDE,46,0,COMMERCIAL,BAR/NIGHT CLUB,N,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,"1,011,329","249,447",40.851308,-73.902116,POINT (-73.902116 40.851308)
265124476,03/14/2023,12:50:00,MANHATTAN,OUTSIDE,25,0,STREET,(null),N,(null),(null),(null),<18,M,BLACK,"1,001,068","233,533",40.80765394,-73.93924858,POINT (-73.93924858 40.80765394)
265966828,03/31/2023,02:18:00,QUEENS,OUTSIDE,114,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,<18,M,BLACK,18-24,M,BLACK,"1,009,077","214,329",40.754926,-73.910388,POINT (-73.910388 40.754926)
263482956,02/12/2023,01:13:00,MANHATTAN,OUTSIDE,33,0,OTHER,HOSPITAL,N,(null),(null),(null),25-44,M,BLACK,"1,000,795","245,489",40.840472,-73.940202,POINT (-73.940202 40.840472)
270380855,06/25/2023,13:05:00,BROOKLYN,OUTSIDE,75,0,STREET,(null),N,18-24,M,WHITE HISPANIC,25-44,M,WHITE,"1,020,665","190,532",40.689569,-73.868689,POINT (-73.868689 40.689569)
274464113,09/14/2023,19:41:00,BRONX,OUTSIDE,44,0,STREET,(null),N,(null),(null),(null),18-24,M,WHITE HISPANIC,"1,008,051","247,302",40.845429860487535,-73.91397516413855,POINT (-73.91397516413855 40.845429860487535)
262696073,01/29/2023,17:00:00,MANHATTAN,OUTSIDE,23,2,HOUSING,MULTI DWELL - PUBLIC HOUS,Y,<18,M,BLACK,<18,M,BLACK,"1,001,038","226,536",40.78845,-73.939372,POINT (-73.939372 40.78845)
265124477,03/13/2023,16:25:00,BROOKLYN,OUTSIDE,75,0,STREET,(null),N,(null),(null),(null),25-44,M,BLACK,"1,015,216","180,239",40.66133694,-73.8883873,POINT (-73.8883873 40.66133694)
262210198,01/19/2023,19:45:00,BROOKLYN,OUTSIDE,73,0,OTHER,(null),N,(null),(null),(null),<18,M,BLACK,"1,007,451","186,237",40.67782385,-73.91635451,POINT (-73.91635451 40.67782385)
273837716,09/02/2023,22:57:00,BRONX,OUTSIDE,46,0,STREET,(null),Y,25-44,M,BLACK,25-44,M,BLACK,"1,007,442","248,343",40.848288718247915,-73.91617269343789,POINT (-73.91617269343789 40.848288718247915)
264250139,02/26/2023,04:00:00,QUEENS,OUTSIDE,100,0,STREET,(null),N,(null),(null),(null),18-24,F,BLACK,"1,033,851","152,220",40.584346,-73.821423,POINT (-73.821423 40.584346)
269007335,05/29/2023,22:40:00,BRONX,INSIDE,42,0,DWELLING,MULTI DWELL - APT BUILD,Y,18-24,M,WHITE HISPANIC,25-44,M,BLACK,"1,011,255","241,480",40.829443,-73.902415,POINT (-73.902415 40.829443)
275101176,09/28/2023,00:50:00,QUEENS,OUTSIDE,103,0,DWELLING,MULTI DWELL - APT BUILD,N,(null),(null),(null),25-44,M,WHITE HISPANIC,"1,040,337","196,999",40.707218,-73.797703,POINT (-73.797703 40.707218)
267857368,05/07/2023,01:10:00,BROOKLYN,OUTSIDE,83,0,STREET,(null),N,45-64,M,BLACK,45-64,M,BLACK,"1,007,864","193,604",40.698045,-73.914838,POINT (-73.914838 40.698045)
